,agnolotti piemontesi,anelletti al forno alla palermitana,anelletti al forno con broccoletti,arepas venezuelane,arrosto in crosta,avocado burger,avocado toast al salmone,bagel con pomodoro stracciatella e rucola,"bagel con salmone affumicato, panna acida e rucola","bagels con tartare di manzo, crema di peperoni e tabasco",bento per bambini,bibimbap,"bicchierini di bulgur, quinoa, tofu e fagiolini",bouillabaisse,bowl di riso venere con uova e verdure,brodetto fanese,bruschetta con friggitelli alla griglia e burrata,bruschette con carciofi e stracciatella,bucatini all’amatriciana,burek al formaggio,"burrito di pollo, la ricetta di un classico della cucina tex-mex",cacciucco,caesar salad con salsa alla senape,calamarata con salsa di soia,calamarata napoletana,calamari ripieni,california roll,calzoni fritti con pomodoro e mozzarella,calzoni ripieni al forno alla siciliana,"cannelloni ricotta e spinaci, la ricetta che piaceva anche a d’annunzio",cappone ripieno,carbonara di asparagi vegetariana,"causa rellena, l’antipasto militante della cucina peruviana",cavatelli alla lucana,"cavatelli con cime di rapa, crema di fagioli e briciole di pane croccante alle alic",ceci in zimino la zuppa ligure per il pranzo di magro,cestini autunnali di radicchio di chioggia igp e zucca,cestini di lenticchie e cotechino,cheesecake al salmone e aneto,cheesecake salata al salame ungherese,chirashi sushi,ciceri e tria,clam chowder,club sandwich,club sandwich con patate croccanti,conchiglioni ripieni di ricotta e spinaci,cous cous con zucchine e carote,cous cous di pesce,couscous aromatizzato al tè,couscous con piselli e gamberi,couscous di verdure,couscous freddo con verdure,crema di ceci e pepite di stoccafisso in pastella,crescione integrale,crespelle agli asparagi,crostata di pasta matta stracchino e fagiolini,dhal di lenticchie,doppio hamburger di manzo,dorayaki salati,eggs benedict,enchiladas,fajitas,falafel di ceci neri con pistacchi,filetti di spigola croccanti al forno,filetto alla wellington,fish burger con salsa allo yogurt,"focaccia con fave, salumi e formaggi",focaccia in padella,focaccia ripiena di zucca e salsiccia in padella,focaccia veloce patate e rosmarino,"fonduta alla valdostana, la ricetta con la fontina per gli amanti del formaggio",fregola risottata alle capesante e cacao,fregola sarda con vongole,french toast salati,frittata di zucchine,gamberi in salsa piccante e bulgur,gamberi thai,gazpacho andaluso,girasole di pasta sfoglia salato,"gnocchetti tirolesi, come condirli",gnocchi con radicchio gorgonzola e noci,gnocchi di carote e patate con feta e friggitelli,gnocchi di zucca e patate,gulash,hambuger con cipolle caramellate e formaggio,hamburger integrale con manzo e peperoni,harumaki,hot dog,"impasto pizza con il bimby, più facile e più veloce che con la planetaria",insalata con avocado,insalata di avena,insalata di avocado e salmone affumicato,insalata di bulgur,insalata di carciofi crudi,insalata di fagiolini e feta,insalata di farro con salmone affumicato e avocado,"insalata di farro con zucca, speck, mele e noci",insalata di farro e verdure al forno,insalata di farro fredda,insalata di finocchi e tofu,"insalata di gamberi, asparagi e fagiolini",insalata di miglio con vongole e verdure,insalata di orzo con gamberi e verdure,insalata di pasta mediterranea,"insalata di pesche, pomodorini, olive nere e feta",insalata di pollo,insalata di pollo con uva e speck,insalata di quinoa con pollo e verdure,insalata di quinoa e fave,insalata di riso,insalata di riso con pesce e verdure,insalata di riso con salmone avocado e cocco,insalata di riso venere alla caprese,"insalata di riso, farro e orzo alla nizzarda","insalata di sedano, mele, formaggio e vinaigrette alle noci","insalata di spinacini, soia e pomodorini",insalata di verdure cotte e uova sode,insalata di verdure grigliate,insalata estiva con frutta fresca,insalata nizzarda,insalata tiepida di farro,insalata tonno olive pomodori e cipolle,katsudon,lasagne asparagi e salmone,lasagne cavolfiore e gorgonzola,lasagne con verdure primaverili,lasagne radicchio e scamorza,lasagne ricotta e spinaci,lasagne vegetariane,lasagne zucca e salsiccia,linguine al pesto di zucchine,lumaconi,macco di piselli,maki sushi,malloreddus,medaglioni di melanzane,melanzane ripiene al forno,millefoglie di riso gamberetti e zucchine,minestra di fagioli,"minestra di farro verza e patate, la ricetta per una consistenza densa e cremosa","minestra maritata alla napoletana, la ricetta originale e una variante più semplice",minestrone di verdure,monte cristo sandwich,monte cristo sandwich il toast super condito della tradizione americana,moussaka,mozzarella in carrozza al forno light,muffin salati prosciutto e zucchine,"nasi goreng, il riso fritto indonesiano",nigiri,"noodle con uova, salsa di soia e lime","onigirazu, sandwich di riso con tofu e avocado",orata al forno con patate e pomodorini,orzo al pesto di rucola e pomodorini,"ossobuco alla milanese, la ricetta tradizionale con la gremolada",paccheri al forno vegetariani,paccheri con stracciatella e pomodoro,pad thai con gamberi e zucchine,paella de marisco,"paella valenciana, la ricetta del piatto tipico della cucina spagnola",pancakes alla ricotta e carote con crema di burrata,pane cunzato,"panino con la porchetta, una variante casalinga dello street food umbro",parmigiana di carote spinaci e toma allo zenzero,parmigiana di melanzane,parmigiana di melanzane bianca,parmigiana di patate,parmigiana di zucchine bianca,pasta al forno,pasta al forno furba,pasta al forno senza besciamella con prosciutto e mozzarella,pasta alla carbonara di zucchine,pasta alla siciliana,pasta broccoli e cozze,pasta burrata e melanzane,pasta carciofi e pancetta,pasta carciofi e speck,"pasta ceci e cozze, la ricetta filologica con la pasta mista",pasta con baccalà in bianco,pasta con bietole e noci al forno senza glutine,"pasta con broccoli e tonno, un primo perfettamente legato",pasta con carciofi,pasta con castagne e salsiccia,pasta con i gamberetti,pasta con la mozzarella,pasta con le sarde alla siciliana,pasta con peperoni e tonno fresco,pasta con pesce spada e melanzane,pasta con stracchino e pomodori,pasta con zucchine e pancetta,"pasta e fagioli, la ricetta tradizionale con una consistenza perfetta",pasta e fave,pasta fredda con bresaola e rucola,"pasta fredda con melanzane, sgombro e pomodorini","pasta fredda con tonno olive, feta e pomodorini",pasta pesto e stracciatella,pasta ricotta e noci,pasta salsiccia e funghi,pasta salsiccia e piselli,pasta tonno e piselli,pasta zucca e gorgonzola,pasta zucchine e tonno,pasta zucchine pancetta e formaggio,"pasta ‘ncasciata, la pasta al forno di montalbano",pasticcio di zucchine,patate al cartoccio con salsa di peperoni al tabasco,penne al salmone,peperoni in padella con patate e tonno,peperoni ‘mbuttunati,peperoni ‘mbuttunati alla napoletana,"piadina con tonno, cipolla e carciofini",piadina farcita con carne di manzo,piadine vegetariane con hummus e verdure,pizza alla parmigiana,pizza con pomodoro e olive,pizza di cavolfiore,pizza in teglia con burrata e carciofi,"pizza in teglia romana con ragù, mirtilli e grana padano",pizza patate e salsiccia,pizza senza lievitazione,pizza sottile e croccante con farina petra 3,pizza tonno e cipolla,"pizzoccheri, la pasta di grano saraceno tipica della valtellina",plumcake salato alle verdure,plumcake salato prosciutto e bietole,plumcake salato zucchine e feta,poke bowl salmone e avocado,pokè bowl,polenta con salsiccia e funghi,polenta con topinambur e pecorino,pollo al cocco e lime,pollo al curry,polpette di pollo con chutney di pomodori verdi e mele,polpette di quinoa ai pomodorini gialli,"polpette di verdure con pane carasau, pomodori e ricotta salata",polpette di verdure fritte a forma di bruco,polpette ricotta e spinaci,polpette vegetariane al sugo,polpettone di fagiolini,pomodori con il riso e patate,pomodori ripieni con amaranto e salsa tahina,pomodori ripieni di cous cous,pulled pork,quiche zucca e speck,"raclette, una ricetta a base di formaggio francese per una cena in compagnia",ratatouille con quinoa,ravioli al sugo di carciofi,ravioli carciofi e scampi,"ravioli di ricotta, asparagi e bacon","ravioli giapponesi (gyoza) salame, zucchine e fiori di zucca","ribollita, la zuppa toscana con i cannellini e il cavolo nero",ricetta pizza con burrata e crudo,rigatoni con zucchine e vongole,riso basmati con gamberi e lime,riso con pollo,riso con pollo e piselli,"riso patate e cozze, la ricetta della tiella barese che deriva dalla paella","riso thai, uno dei piatti di recupero più buoni del mondo",riso venere con gamberetti e pesche,riso venere con gamberetti e piselli,riso venere con salmone fresco e patate thai,risotto al pomodoro e mozzarella,risotto al radicchio rosso,risotto con la verza e ceci,risotto con mazzancolle,risotto con piselli,"risotto con piselli, la ricetta del primo piatto tipico della tradizione veneta","risotto gorgonzola e pere, il primo piatto dolce e salato mantecato alla perfezione",risotto radicchio e gorgonzola,risotto radicchio e speck,risotto zucca e taleggio,"rotolo di frittata con fagiolini, prosciutto e formaggio",rotolo di patate con prosciutto e formaggio,salmone marinato su riso venere,salsicce con patate e cipolle al forno,scarola e fagioli alla napoletana,sformati light di cavolfiore e bresaola,sformato di cavolfiore,"sformato di ceci, patate, cipolle e pistacchi",sformato di zucchine,shepherd’s pie,"spaghetti allo scoglio al cartoccio, la ricetta per concentrare i sapori e non dover impiattare",spaghetti zucchine e gamberetti,"spezzatino con polenta, il comfort food all’italiana per l’inverno","spezzatino di vitello con patate, la ricetta per un risultato tenero e ben legato",stoccafisso al forno con finocchi brasati,strudel di pasta sfoglia con bietole e mortadella,sushi hosomaki,"tabouleh alla crema di basilico, pistacchio e speck",tabuleh,tagliatelle al sugo di pesce e radicchio,taglioni con vongole veraci e carciofi,tarte tatin alle carote,timballo al radicchio salsiccia e scamorza,timballo di riso,timballo di riso al forno vegetariano,toast alla francese con cotto e leerdammer,tomino e speck burger,torta alle cipolle caramellate,torta di riso con verdure e prosciutto,torta di riso spezzina,torta pasqualina ligure,torta rustica con fave e pecorino,"torta rustica con patate, scamorza e tonno",torta salata ai funghi porcini e patate,torta salata asparagi e ricotta,"torta salata asparagi, salmone e feta","torta salata con cavolfiore, una ricetta di recupero con una base croccante",torta salata con patate e prosciutto,torta salata con salsiccia e cime di rapa,torta salata con stracchino e cotto,torta salata del contadino,torta salata di patate con funghi e speck,torta salata di zucchine,torta salata patate e ricotta,torta salata pomodorini e feta,torta salata pronta in 5 minuti,torta salata prosciutto e funghi,torta salata ricotta e spinaci,torta salata zucca e patate con scamorza e noci,torta tramezzino,totani ripieni di riso con guazzetto di vongole,tramezzini veneziani,tris di canederli,trofie al forno con salsiccia e provola,uova in cocotte,vegan california rolls,vellutata di sedano rapa e patate,vellutata di verdure,yaki udon,zucchine ripiene con couscous e uvetta,"zuppa agropiccante, una ricetta cinese autentica",zuppa alla valdostana,"zuppa cinese, l’alternativa asiatica al minestrone",zuppa di cozze alla napoletana,zuppa di cozze vongole e patate,zuppa di farro,zuppa di legumi e cereali,zuppa di orzo e fagioli,zuppa di pomodori fredda con burrata,zuppa leggera con verdure di primavera,"zuppa orzo, lenticchie e ceci"
agnolotti piemontesi,1.0,0.0,0.03,0.0,0.0,0.0,0.04,0.03,0.06,0.06,0.0,0.0,0.03,0.0,0.12,0.0,0.04,0.06,0.0,0.0,0.03,0.0,0.03,0.08,0.08,0.06,0.0,0.12,0.0,0.18,0.12,0.1,0.0,0.06,0.09,0.1,0.1,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.05,0.09,0.11,0.12,0.14,0.06,0.14,0.0,0.06,0.06,0.06,0.06,0.22,0.0,0.0,0.0,0.1,0.07,0.0,0.04,0.18,0.0,0.16,0.12,0.0,0.02,0.06,0.0,0.15,0.06,0.03,0.0,0.12,0.18,0.0,0.14,0.03,0.0,0.03,0.1,0.0,0.0,0.0,0.03,0.03,0.06,0.06,0.07,0.1,0.04,0.04,0.04,0.09,0.04,0.03,0.06,0.06,0.06,0.04,0.04,0.03,0.06,0.04,0.06,0.08,0.1,0.04,0.06,0.06,0.06,0.06,0.02,0.03,0.1,0.12,0.04,0.0,0.0,0.06,0.0,0.1,0.03,0.0,0.15,0.07,0.1,0.14,0.0,0.06,0.06,0.09,0.09,0.12,0.18,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.06,0.0,0.08,0.0,0.06,0.06,0.06,0.0,0.06,0.06,0.18,0.0,0.16,0.04,0.0,0.06,0.03,0.0,0.1,0.04,0.12,0.06,0.04,0.04,0.0,0.06,0.04,0.04,0.07,0.1,0.07,0.1,0.07,0.06,0.1,0.07,0.04,0.03,0.04,0.04,0.12,0.07,0.16,0.06,0.12,0.04,0.06,0.07,0.04,0.04,0.03,0.04,0.04,0.07,0.0,0.0,0.1,0.12,0.0,0.0,0.1,0.1,0.0,0.18,0.04,0.06,0.09,0.06,0.06,0.1,0.16,0.1,0.12,0.07,0.0,0.05,0.06,0.1,0.0,0.0,0.14,0.07,0.06,0.1,0.1,0.03,0.08,0.0,0.07,0.0,0.09,0.1,0.04,0.13,0.0,0.09,0.0,0.09,0.1,0.09,0.18,0.04,0.14,0.0,0.07,0.07,0.1,0.1,0.06,0.06,0.04,0.08,0.06,0.04,0.0,0.04,0.15,0.0,0.0,0.0,0.06,0.03,0.05,0.06,0.04,0.13,0.04,0.16,0.0,0.04,0.03,0.06,0.0,0.07,0.07,0.0,0.1,0.08,0.12,0.0,0.09,0.0,0.04,0.04,0.1,0.02,0.14,0.06,0.04,0.04,0.12,0.04,0.2,0.0,0.06,0.0,0.1,0.1,0.03,0.04,0.04,0.15,0.0,0.16,0.06,0.1,0.04,0.06,0.06,0.15,0.15,0.09,0.0,0.06,0.0,0.0,0.08,0.07,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.09,0.06,0.2,0.0,0.19,0.16,0.0,0.06
anelletti al forno alla palermitana,0.0,1.0,0.14,0.0,0.0,0.0,0.17,0.17,0.0,0.18,0.0,0.0,0.12,0.0,0.18,0.0,0.15,0.12,0.0,0.0,0.18,0.0,0.12,0.14,0.04,0.1,0.0,0.14,0.0,0.18,0.15,0.19,0.0,0.1,0.11,0.16,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.16,0.13,0.16,0.1,0.0,0.04,0.18,0.06,0.13,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.06,0.05,0.0,0.14,0.11,0.0,0.03,0.12,0.0,0.28,0.1,0.0,0.0,0.08,0.14,0.12,0.07,0.12,0.0,0.1,0.2,0.0,0.0,0.0,0.07,0.1,0.16,0.1,0.13,0.16,0.13,0.14,0.12,0.11,0.12,0.16,0.11,0.0,0.16,0.08,0.16,0.1,0.04,0.04,0.18,0.0,0.04,0.14,0.1,0.11,0.12,0.14,0.16,0.11,0.14,0.0,0.13,0.0,0.13,0.11,0.0,0.19,0.18,0.0,0.14,0.22,0.18,0.04,0.0,0.2,0.23,0.18,0.14,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.12,0.19,0.04,0.0,0.04,0.08,0.18,0.16,0.1,0.0,0.04,0.04,0.1,0.0,0.06,0.05,0.0,0.16,0.27,0.23,0.17,0.16,0.28,0.07,0.2,0.18,0.0,0.12,0.13,0.17,0.04,0.12,0.13,0.12,0.04,0.12,0.04,0.13,0.2,0.04,0.05,0.22,0.04,0.17,0.1,0.16,0.09,0.09,0.03,0.17,0.12,0.09,0.19,0.18,0.05,0.13,0.12,0.0,0.2,0.18,0.13,0.12,0.23,0.23,0.0,0.11,0.08,0.22,0.16,0.24,0.16,0.0,0.0,0.16,0.2,0.0,0.0,0.16,0.14,0.16,0.0,0.0,0.08,0.13,0.12,0.16,0.0,0.08,0.18,0.0,0.17,0.0,0.14,0.04,0.08,0.0,0.0,0.16,0.04,0.18,0.18,0.25,0.15,0.05,0.14,0.09,0.13,0.13,0.16,0.16,0.08,0.04,0.08,0.09,0.1,0.08,0.05,0.14,0.0,0.08,0.0,0.0,0.12,0.19,0.06,0.16,0.28,0.02,0.15,0.05,0.14,0.08,0.16,0.24,0.0,0.04,0.04,0.0,0.13,0.12,0.18,0.0,0.08,0.0,0.04,0.12,0.18,0.19,0.12,0.13,0.14,0.04,0.14,0.24,0.2,0.0,0.04,0.09,0.16,0.16,0.14,0.2,0.04,0.04,0.0,0.0,0.18,0.26,0.15,0.11,0.17,0.04,0.22,0.14,0.0,0.0,0.0,0.0,0.16,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.15,0.0,0.16,0.08,0.0,0.14
anelletti al forno con broccoletti,0.03,0.14,1.0,0.1,0.08,0.0,0.1,0.08,0.0,0.14,0.0,0.04,0.1,0.07,0.12,0.04,0.12,0.1,0.12,0.06,0.13,0.07,0.1,0.12,0.06,0.08,0.05,0.09,0.04,0.08,0.06,0.1,0.1,0.08,0.09,0.1,0.05,0.0,0.0,0.0,0.05,0.11,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.1,0.12,0.08,0.08,0.0,0.0,0.14,0.04,0.06,0.0,0.08,0.04,0.09,0.0,0.1,0.05,0.04,0.06,0.05,0.08,0.09,0.0,0.04,0.1,0.0,0.12,0.08,0.0,0.0,0.05,0.04,0.05,0.04,0.05,0.06,0.08,0.14,0.0,0.0,0.06,0.08,0.08,0.1,0.08,0.1,0.1,0.1,0.12,0.1,0.09,0.1,0.1,0.09,0.0,0.1,0.1,0.1,0.08,0.05,0.06,0.08,0.0,0.06,0.12,0.08,0.09,0.1,0.09,0.12,0.09,0.08,0.0,0.1,0.04,0.06,0.09,0.04,0.1,0.09,0.04,0.09,0.16,0.08,0.0,0.0,0.2,0.05,0.14,0.09,0.1,0.09,0.04,0.12,0.0,0.0,0.08,0.0,0.1,0.0,0.0,0.0,0.04,0.14,0.1,0.04,0.1,0.04,0.0,0.03,0.0,0.06,0.06,0.0,0.15,0.14,0.12,0.1,0.05,0.14,0.04,0.1,0.12,0.1,0.28,0.06,0.1,0.06,0.1,0.1,0.08,0.2,0.1,0.06,0.1,0.1,0.14,0.06,0.1,0.06,0.06,0.08,0.1,0.06,0.06,0.04,0.16,0.1,0.06,0.14,0.12,0.06,0.1,0.05,0.12,0.08,0.09,0.06,0.1,0.1,0.1,0.0,0.09,0.06,0.09,0.14,0.13,0.1,0.0,0.0,0.1,0.15,0.0,0.0,0.04,0.04,0.1,0.0,0.04,0.06,0.1,0.1,0.1,0.04,0.04,0.13,0.1,0.06,0.04,0.09,0.06,0.06,0.0,0.04,0.1,0.0,0.09,0.1,0.14,0.08,0.03,0.08,0.06,0.1,0.1,0.1,0.1,0.05,0.0,0.06,0.0,0.08,0.05,0.0,0.12,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.06,0.03,0.12,0.06,0.06,0.0,0.14,0.1,0.08,0.06,0.06,0.08,0.08,0.08,0.14,0.0,0.09,0.08,0.06,0.05,0.15,0.12,0.04,0.1,0.06,0.06,0.07,0.1,0.12,0.0,0.0,0.06,0.08,0.12,0.04,0.05,0.0,0.04,0.0,0.0,0.09,0.12,0.06,0.04,0.04,0.0,0.12,0.09,0.04,0.0,0.05,0.04,0.08,0.0,0.04,0.06,0.08,0.0,0.06,0.04,0.05,0.0,0.04,0.09,0.08,0.04,0.1,0.1,0.04,0.04
arepas venezuelane,0.0,0.0,0.1,1.0,0.0,0.07,0.18,0.1,0.0,0.2,0.0,0.0,0.11,0.0,0.14,0.0,0.14,0.11,0.0,0.0,0.16,0.0,0.11,0.14,0.06,0.1,0.0,0.16,0.0,0.1,0.07,0.11,0.0,0.1,0.1,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.14,0.1,0.1,0.0,0.0,0.22,0.1,0.08,0.05,0.0,0.0,0.0,0.0,0.12,0.0,0.08,0.1,0.0,0.14,0.16,0.0,0.04,0.11,0.0,0.14,0.1,0.05,0.0,0.06,0.1,0.06,0.1,0.06,0.0,0.1,0.16,0.0,0.0,0.0,0.1,0.1,0.17,0.1,0.12,0.18,0.18,0.14,0.12,0.16,0.12,0.11,0.16,0.0,0.12,0.12,0.12,0.1,0.11,0.06,0.1,0.0,0.12,0.14,0.1,0.1,0.11,0.1,0.1,0.1,0.08,0.06,0.12,0.0,0.06,0.1,0.0,0.11,0.1,0.0,0.1,0.12,0.09,0.06,0.0,0.14,0.06,0.1,0.1,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.1,0.1,0.12,0.05,0.0,0.06,0.0,0.07,0.0,0.06,0.07,0.0,0.12,0.11,0.06,0.12,0.06,0.12,0.05,0.12,0.14,0.0,0.12,0.06,0.12,0.06,0.12,0.12,0.09,0.06,0.12,0.06,0.12,0.12,0.06,0.07,0.12,0.0,0.06,0.1,0.12,0.06,0.06,0.04,0.12,0.12,0.06,0.11,0.14,0.07,0.12,0.06,0.0,0.1,0.16,0.06,0.06,0.11,0.11,0.0,0.16,0.06,0.1,0.2,0.16,0.17,0.06,0.0,0.18,0.21,0.06,0.0,0.04,0.05,0.17,0.06,0.0,0.18,0.18,0.12,0.11,0.04,0.06,0.15,0.0,0.06,0.0,0.1,0.0,0.12,0.09,0.0,0.12,0.0,0.1,0.11,0.16,0.14,0.12,0.1,0.06,0.12,0.12,0.11,0.12,0.06,0.0,0.06,0.0,0.14,0.06,0.0,0.14,0.0,0.0,0.0,0.0,0.06,0.11,0.0,0.06,0.06,0.06,0.14,0.07,0.06,0.0,0.11,0.12,0.0,0.06,0.06,0.0,0.1,0.08,0.1,0.0,0.16,0.0,0.06,0.06,0.22,0.14,0.04,0.12,0.06,0.06,0.12,0.12,0.2,0.0,0.0,0.06,0.14,0.19,0.1,0.06,0.0,0.06,0.0,0.04,0.1,0.19,0.07,0.1,0.05,0.0,0.15,0.1,0.0,0.04,0.0,0.0,0.1,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.09,0.0,0.17,0.06,0.0,0.06
arrosto in crosta,0.0,0.0,0.08,0.0,1.0,0.06,0.1,0.08,0.0,0.12,0.0,0.0,0.08,0.0,0.15,0.0,0.11,0.08,0.0,0.0,0.12,0.0,0.12,0.1,0.05,0.08,0.0,0.08,0.0,0.13,0.14,0.08,0.0,0.08,0.12,0.18,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.04,0.04,0.12,0.1,0.07,0.1,0.0,0.0,0.12,0.07,0.12,0.04,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.05,0.0,0.08,0.08,0.0,0.04,0.08,0.0,0.15,0.08,0.0,0.0,0.08,0.04,0.04,0.08,0.04,0.0,0.08,0.16,0.0,0.0,0.0,0.04,0.08,0.08,0.11,0.14,0.14,0.1,0.1,0.09,0.12,0.09,0.08,0.08,0.0,0.09,0.04,0.14,0.08,0.04,0.04,0.08,0.0,0.04,0.1,0.11,0.12,0.12,0.08,0.07,0.08,0.13,0.0,0.1,0.0,0.04,0.08,0.0,0.12,0.08,0.0,0.12,0.1,0.1,0.1,0.0,0.14,0.04,0.12,0.12,0.12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.08,0.09,0.08,0.0,0.04,0.0,0.14,0.0,0.05,0.06,0.0,0.09,0.08,0.05,0.1,0.04,0.1,0.04,0.09,0.1,0.0,0.09,0.04,0.1,0.04,0.09,0.1,0.07,0.04,0.09,0.04,0.1,0.09,0.04,0.06,0.1,0.0,0.1,0.18,0.09,0.05,0.05,0.04,0.1,0.09,0.05,0.08,0.1,0.06,0.1,0.04,0.0,0.07,0.12,0.04,0.04,0.08,0.08,0.0,0.08,0.1,0.08,0.12,0.12,0.08,0.0,0.0,0.09,0.1,0.0,0.0,0.04,0.04,0.08,0.0,0.0,0.1,0.1,0.09,0.12,0.04,0.04,0.14,0.0,0.04,0.0,0.08,0.0,0.04,0.0,0.0,0.12,0.04,0.12,0.08,0.12,0.1,0.03,0.18,0.1,0.1,0.1,0.08,0.14,0.04,0.0,0.04,0.05,0.08,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.09,0.08,0.04,0.04,0.05,0.02,0.11,0.06,0.05,0.0,0.08,0.09,0.0,0.04,0.04,0.0,0.14,0.06,0.16,0.0,0.04,0.0,0.04,0.04,0.14,0.1,0.16,0.08,0.1,0.04,0.1,0.09,0.11,0.0,0.0,0.1,0.1,0.1,0.04,0.04,0.0,0.08,0.06,0.04,0.08,0.1,0.11,0.08,0.04,0.1,0.16,0.16,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.08,0.2,0.0,0.17,0.04,0.0,0.08
avocado burger,0.0,0.0,0.0,0.07,0.06,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.14,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.22,0.0,0.19,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.06,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
